Id,Title,Description,Download_link,ECR,motion_mean,motion_std,motion_max,motion_first_5frames_mean,n_frames_analyzed,audio_energy_mean,audio_energy_std,audio_energy_max,has_audio,title_has_text,title_text_length,title_word_count,title_has_exclamation,title_is_all_caps,desc_has_text,desc_text_length,desc_word_count,desc_has_exclamation,desc_is_all_caps
6aa744b0d33d0fd424a17ea7557b6c93, HappyBirthdaybirthday cake ,HAPPY BIRTHDAY SON  | birthday cakepartying face,https://cf-st.sc-cdn.net/d/2vbynSYz5ewXev1t4HIgg.1034.IRZXSOY?mo=GqABGg0aABoAMgEESAJQLmABogGNAQiKCBJ7CnkgAUp1CnCpAUlEQUIwOj04WTYuNTo1LzgzNkoqLzk6NCU0MU0xMS47NzMtMDNKOy0wNzE3LDIzSTA4LDU5NScwNUwsMzI7MDQyKVA6MDEoNDEoLzZiKDkrMyk2NDMpWjU0LTMuMy4yK10xLywvRTMqMVsqMCsxEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.3138720406965369,0.7546800925825419,0.5507972287292803,2.2574031352996826,0.3768852770328522,90,0.0885144770145416,0.0422883071005344,0.220255434513092,True,1,26,2,0,0,1,48,7,0,0
0a1db73162fa1345d63d966981a0fb40,,,https://cf-st.sc-cdn.net/d/7X0ohPm0bFaYbVqH6WP3H.1034.IRZXSOY?mo=GjoaDRoAGgAyAQRIA1AuYAGiASgIiggSFgoUIAFKEAoLajtBQkRDSE1EP0YQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.1164625317941694,1.6436472253853016,0.6196791808776472,3.263306140899658,1.144313645362854,90,0.0727691352367401,0.032044768333435,0.1454943716526031,True,0,0,0,0,0,0,0,0,0,0
d7615bef272f11cca0741cf6820b2011,,,https://bolt-gcdn.sc-cdn.net/y/HMYLRA8l44YIfUYTAdPGG.1034.IRZXSOY?mo=Gj8aDRoAGgAyAXhIBFAuYAGiAS0IiggSGwoZIAFKFQoQXykyPURFSD5ALDo_Mys9NRD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.0031931128937585,0.986567666523912,0.6858754849370089,2.412119150161743,0.4627738803625106,90,0.0249503478407859,0.010385101661086,0.0589161217212677,True,0,0,0,0,0,0,0,0,0,0
0cb2aba6151b657e02b00a02b0c18040,cat lover outfit inspo black cat  plussize  plussizefashion  cats  bodypositivity ,,https://cf-st.sc-cdn.net/d/IrLpVBGju1ytgGydQrJJr.1034.IRZXSOY?mo=Gk0aDRoAGgAyAQRIAlAuYAGiATsIiggSKQonIAFKIwoeYiYvODw_LjM4USweGRQpMzI5H0chGxsVGhwXFhE0EPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.673386812756799,0.2859351393881808,0.2333397069440291,1.6978671550750732,0.1063009023666381,90,0.1305678784847259,0.0690248012542724,0.4883338809013366,True,1,81,10,0,0,0,0,0,0,0
7c8e787c7dcef778ffe650f68aabc2e7,,,https://cf-st.sc-cdn.net/c/WlC9S7co2n5qwtLw0KN3j.1034.IRZXSOY?mo=GkIaDRoAGgAyAQNIAlAuYAGiATAIiggSHgocIAFKEwoOdlJDSzEyPDsyNDg2NDUQ9ANaAxDCRiILEgAqB0lSWlhTT1k%3D&uc=46,0.5138094306397966,1.1530678168441473,0.998155695846029,5.041260719299316,0.3794292688369751,90,0.1412549614906311,0.0787423476576805,0.3611815273761749,True,0,0,0,0,0,0,0,0,0,0
1f337434198bf38248989ba187fc342b,,,https://cf-st.sc-cdn.net/d/esirGu5ayyrVHcZy1xUoI.1034.IRZXSOY?mo=GkIaDRoAGgAyAQRIA1AuYAGiATAIiggSHgocIAFKGAoTlwFEUVQvQjsxKTw2RzAvSDA0QxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.7076501663079632,3.688203487587109,2.941760060158766,11.293672561645508,0.6589088380336762,90,0.0251592900604009,0.0104720769450068,0.0512650273740291,True,0,0,0,0,0,0,0,0,0,0
03df0b69a4b2ea64db13b69ffe1f9eeb,This is a true story from the other day.  life  dayinthelife  dadjokes,,https://cf-st.sc-cdn.net/d/p3sgBtAiijF6gaGDn5KAb.1034.IRZXSOY?mo=Gj4aDRoAGgAyAQRIAlAuYAGiASwIiggSGgoYIAFKFAoPPRYnIDkvMicuOzM-PjUrEPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.8693641166112307,2.3280080086394643,2.619699814253291,8.990229606628418,0.5986037313938141,90,0.2013881057500839,0.0640459954738617,0.3489007651805877,True,1,70,12,0,0,0,0,0,0,0
9e453507706c55e7c6a0005de4f3b41d,,,https://cf-st.sc-cdn.net/d/qCB2zUdiGH0NYJUoP3vFB.1034.IRZXSOY?mo=GjwaDRoAGgAyAQRIAlAuYAGiASoIiggSGAoWIAFKEgoNPSYhIyEeIyUlJColJBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.1897319506945803,1.2600431961289953,0.411407660277704,2.719513416290283,1.1454526782035828,90,0.0950309187173843,0.0492459088563919,0.2158128768205642,True,0,0,0,0,0,0,0,0,0,0
c95e50505e07b83f96a50edc60224917,Tbell aftershock,My butt right now,https://cf-st.sc-cdn.net/c/yyqZu2M1iMqhQjLbz0nwp.1034.IRZXSOY?mo=Gk0aDRoAGgAyAQNIA1AuYAGiATsIiggSKQonIAFKFQoQLxkiIB4hIyUgJiQlJywlMRD0A1oDEM1TWgcIvkEQ7MsmIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.3168773234200743,0.4883082361703508,0.2043725406646943,1.0060746669769287,0.5736321866512298,90,0.0642732307314872,0.0332523956894874,0.1541527062654495,True,1,16,2,0,0,1,17,4,0,0
82314da9a190df64090183cd5ef25a06,,WRONG SPIT,https://cf-st.sc-cdn.net/d/0E1pCCpdP527dMol61Iwg.1034.IRZXSOY?mo=GjsaDRoAGgAyAQRIA1AuYAGiASkIiggSFwoVIAFKEQoMaE4vNDxDVzMsHGI0EPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.9911171981999608,3.262635271200973,2.7875936589546395,11.381505012512209,1.452703070640564,90,0.0616987161338329,0.0264259409159421,0.1457247138023376,True,0,0,0,0,0,1,10,2,0,1
ac210dfc6d401e3fb76a1310d74beab1,,,https://cf-st.sc-cdn.net/d/UIr4iTtBw1PaxpLZn0arh.1034.IRZXSOY?mo=GkQaDRoAGgAyAQRIAlAuYAGiATIIiggSIAoeIAFKFQoQVitGNjs6JkBALjIwLzlCMRD0A1oDENJQIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.1236783408334963,0.872815938143248,0.4287670324330926,2.0825064182281494,0.7696945548057557,90,0.0033577347639948,0.0008685216889716,0.0082991514354944,True,0,0,0,0,0,0,0,0,0,0
71e9cba8f0e5b200dc065398919d317e,,,https://cf-st.sc-cdn.net/d/3Tgyu8HtCYhiOMHXVWQeD.1034.IRZXSOY?mo=GkwaDRoAGgAyAQRIAlAuYAGiAToIiggSKAomIAFKIgodfi0xJDI2P0ZAZzoxOzM0Ljw6N1o2M0AzJio9SDEQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.1380003913128546,0.4546187482355686,0.4396989152897005,1.3793370723724363,0.3571108818054199,90,0.080807588994503,0.0320603214204311,0.1521290093660354,True,0,0,0,0,0,0,0,0,0,0
a28787e47e1ed6803a4302967e887498,,She was at my apartment last nightface with tears of joy. Here we do again. Glad she’s not tired of me yet lol,https://cf-st.sc-cdn.net/d/6L12EIq9CMnkxOt0lLBVK.1034.IRZXSOY?mo=GjkaDRoAGgAyAQRIA1AuYAGiAScIiggSFQoTIAFKDwoKcFxHUj00Qjw_QRD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.4301389160633926,3.6318092754717615,1.889264937978538,8.087310791015625,4.736717700958252,90,0.0307662431150674,0.0309228170663118,0.1470218747854232,True,0,0,0,0,0,1,110,23,0,0
333ad2d25fe3b3dc7eed0680bdff61e5,,@theyluvspxzz ,https://cf-st.sc-cdn.net/d/rpu9z0ovoEVnGUE1PWJ6Z.1034.IRZXSOY?mo=GqoBGg0aABoAMgEESAJQLmABogGXAQiKCBKEAQqBASABSj4KOU8gGxQSFg4TIB4iJxkrGR8iHTYhIiIeHRwWFhsYFhgWFhcaJhcaFhMWFA8dFhQaGRckHBccGh4aGhD0A1oEELn8AVoHCJkhEKnsDloHCI5HEJLSIloHCJprEMbaNFoICOKMARD-xUFaCAiIqQEQqoRMWggIjcIBEO3tVSILEgAqB0lSWlhTT1k%3D&uc=46,0.4346390138916063,0.3744772838407688,0.1602007879062101,0.6940751671791077,0.4995025813579559,90,0.2358290404081344,0.0445686727762222,0.3720540404319763,True,0,0,0,0,0,1,13,1,0,0
999f5dd0c31d9b0d1a773751e655c2e0,I SAVED MY CLASS  funny,,https://cf-st.sc-cdn.net/d/Mg11m8WCXbJZckQ7JAmyk.1034.IRZXSOY?mo=GrQCGg0aABoAMgEESAJQLmABogGhAgiKCBKOAgqLAiABSnkKdMoBWT8jRDBZMjY1MTYvOT4rNjwwMjw8Lz0rOjgpLDs9KTZJNCc8PS4pQTEyNTQ0NTYsMEk0OTA3LTsxMEYqOjgwJUA0KjBOMTAtOzU0Mi08PzQ0MDQ7MDorMD86LzE3QC41NDwsPy0uLThAOClGRCMeQTwnEPQDWgQQpfQDWgcIyxMQ5YgbWgcIqTkQtbs9WgcIzV0QvvNbWggIq4MBEP2kfFoJCN2eARCLmpMBWgkIu8QBELjGsgFaCQiY6gEQs5DTAVoJCPaPAhC3jPMBWgkIjrUCEMPgkgJaCQi2ywIQhIWlAloJCJTxAhD-ssUCWgkIgogDEPH02AJaCQiopgMQpJ3yAiILEgAqB0lSWlhTT1k%3D&uc=46,0.9639366073175504,0.8409070396021511,0.9726461373254766,6.445746421813965,3.1217071771621705,90,0.0802155286073684,0.0415280796587467,0.1765212714672088,True,1,23,5,0,0,0,0,0,0,0
ab2d242d1898b4f39d9bf17982175cdb,,,https://cf-st.sc-cdn.net/d/VYudnV2vCiidY5QVcNKP1.1034.IRZXSOY?mo=Gj8aDRoAGgAyAQRIAlAuYAGiAS0IiggSGwoZIAFKFQoQdzEvKyotMSUsKC0pKSMkGRD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.472784190960673,0.4791342530692561,0.22689991502196,0.9966022968292236,0.3163243800401688,90,0.1501161605119705,0.045291032642126,0.2707095146179199,True,0,0,0,0,0,0,0,0,0,0
1613923d5cba1c1ab097b05606a76dbb,,Mannnnnnnnn yall know how to piss people off,https://cf-st.sc-cdn.net/c/4ROQIbJZDb2P2e6YnPhiF.1034.IRZXSOY?mo=GjsaDRoAGgAyAQNIA1AuYAGiASkIiggSFwoVIAFKEQoMnQE6OVZASElCNi49EPQDIgsSACoHSVJaWFNPWQ%3D%3D&uc=46,0.603615730776756,0.7626272919640112,0.5598235020387398,2.8443586826324463,1.0314807653427125,90,0.1164784878492355,0.0537549294531345,0.2507073581218719,True,0,0,0,0,0,1,44,8,0,0
1aa1597e5c951067b9af69ff5fc92062,,Gotta make sure I annoy my sister dailycheck mark button,https://cf-st.sc-cdn.net/d/XNaWcS0PHIZ0xPQEZN78y.1034.IRZXSOY?mo=GkIaDRoAGgAyAQRIAlAuYAGiATAIiggSHgocIAFKGAoTbDEoJEszQzkqMBo3X1k4IiYmIxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.8570221091762864,3.5501252489813258,4.074647926265687,16.04961395263672,3.307874393463135,90,0.1482385247945785,0.0437379293143749,0.2656984031200409,True,0,0,0,0,0,1,56,10,0,0
b4b1b88e515ed8b0569762a64d809dc6,,,https://cf-st.sc-cdn.net/d/jsNRvgGbyxeNi2DZsCVy4.1034.IRZXSOY?mo=GjwaDRoAGgAyAQRIAlAuYAGiASoIiggSGAoWIAFKEgoNckNPT1JOPz80MDI1SxD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.0171786343181373,0.7912341438317567,0.4517990642846189,2.0433766841888428,0.2976081103086471,90,0.0464519709348678,0.033864177763462,0.1342409253120422,True,0,0,0,0,0,0,0,0,0,0
349ddc98a7636b3519416515ade77385,,,https://cf-st.sc-cdn.net/d/AsE0GDfTMRIljsxInrsoY.1034.IRZXSOY?mo=GkgaDRoAGgAyAQRIAlAuYAGiATYIiggSJAoiIAFKHgoZQB0WIiMYFBMRFhMQDg4NDA0PEBMQDxEQDhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.1665584034435531,1.0345730957355392,0.7351067654122759,3.002856492996216,0.544321459531784,90,0.0544616803526878,0.0154262911528348,0.1208246871829032,True,0,0,0,0,0,0,0,0,0,0
22f7ee846f11a2074f594325c8982f95,So satisfying face savoring food  satisfying  satisfyingvideo  trending  asmr  asmrspotlight  asmrsounds ,,https://cf-st.sc-cdn.net/d/hDhjzEukwWOUbDlII4lsW.1034.IRZXSOY?mo=GpwBGg0aABoAMgEESAJQLmABogGJAQiKCBJ3CnUgAUpxCmxzMyUoJSssHhslMS8rKCg0JiMkKColJyEhNCEkKCQjJSMjJTMmJB8jIB4gGi4jHyImIiEjIBw2JCgkJCUjJR4lLiEnIR8jJUE1QzYmHR4kJCAgHy8eHB0cIBoeHS8eHB8wIiEiIRk0HB4hHxgQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.9531598513011152,1.2935928675565826,1.049865474198222,4.842430591583252,0.8254270255565643,90,0.0552149228751659,0.0562173649668693,0.1987710893154144,True,1,104,11,0,0,0,0,0,0,0
1423799e9e6294a48cbdf173a0640ad0,real,,https://cf-st.sc-cdn.net/d/TNHygo8i7xneX8VZBwbOs.1034.IRZXSOY?mo=GjkaDRoAGgAyAQRIAlAuYAGiAScIiggSFQoTIAFKDwoKTyAmJiQfJCMgGhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.6213969868910194,0.3802395359183965,0.1544159608477898,0.6266677975654602,0.0943691879510879,90,0.1915853917598724,0.0338388495147228,0.2403450757265091,True,1,4,1,0,0,0,0,0,0,0
9012e7e68799c8bace7087326a77872e,,VERLANDER!!!!!,https://cf-st.sc-cdn.net/d/LAopkGk36OuJDMJCFbd0U.1034.IRZXSOY?mo=GkAaDRoAGgAyAQRIAlAuYAGiAS4IiggSHAoaIAFKFgoRTC4aFxgWGS8zOTYpIy4vQUQQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.0725180982195265,0.872407931122887,0.6463127240797818,3.6487650871276855,1.4263387441635131,90,0.1490900367498397,0.0354478172957897,0.2795000374317169,True,0,0,0,0,0,1,14,1,1,1
949cff66d2d5db1d5ef373bd7c07276b,,,https://cf-st.sc-cdn.net/d/e80rxfZ2r5xZ5WUOdYXI5.1034.IRZXSOY?mo=Gn4aDRoAGgAyAQRIAlAuYAGiAWwIiggSWgpYIAFKVApPdjUwLzAuLSwyQzc2MTc7NDU5PkQ6ODw5Q0M6MTdRQzdAQzY1PDkvQSw3MiwxLTQ6N0QwMis0LiMnISUzHyQlISsqMCQsJyAmHyIpIygmNhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.0921776560360007,1.3082627854990156,0.7035550118568149,5.288753032684326,3.051609468460083,90,0.1362089067697525,0.0420386046171188,0.2460542470216751,True,0,0,0,0,0,0,0,0,0,0
4fe14f939e9bc67067927f57f297e5ea,5 Things the Queen has never been able to do exploding head,,https://cf-st.sc-cdn.net/d/mdVVT10S3dpjAMiXibVpQ.1034.IRZXSOY?mo=GpMBGg0aABoAMgEESAJQLmABogGAAQiKCBJuCmwgAUpoCmN0ICUiE00eJxobHiUfHSQ9HBseGTAmIRwgPxogGR4gFhkTGkMxIR0aHBMbER1JGyAcIx0hIxlHJCQaGxYkJBofTxkYEyYdFRYXPxooHR4cFhweJjocGSQeGh4XJRYyJiosHRQQ9AMiCxIAKgdJUlpYU09Z&uc=46,0.992784190960673,0.2290055937751123,0.4982663750769166,4.613236427307129,0.2763890266418457,90,0.1505363434553146,0.0768046751618385,0.3653088808059692,True,1,59,12,0,0,0,0,0,0,0
7df4d3c1916ec212d07b22ddde9e473b,Would you guys know where Portugal is at?  trivia  map  entertainment  geograohy  publicinterview  funny  viral ,,https://cf-st.sc-cdn.net/d/l6ewSr4PRRmyuZDzqgvC8.1034.IRZXSOY?mo=GokBGg0aABoAMgEESAJQLmABogF3CIoIEmUKYyABSl8KWqcBKUQjISkiJR9FRSRhKi0mIBo1NiJnNzgiIRViI2MyKD40Kz5RNEpjLyYWVSgbZSAiGUhUKCIcbyd8KSUvQzB4IhdMLUYwJFdUKhlKLSkoYzEvOF89NTc2NBD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.4030600665231852,0.1253390764043237,0.2989219269426819,2.8892946243286133,0.0925494790077209,90,0.0660913214087486,0.0315828397870063,0.1802786290645599,True,1,111,15,0,0,0,0,0,0,0
2fee3eeb8556b185174cf1c0b19636c8,humbled me real quick  mom  creepy  old ,the way I was humbled by looking EXACTLY like my mom ,https://cf-st.sc-cdn.net/d/rJYTYQuoZMeKFJA2RMVsZ.1034.IRZXSOY?mo=Gj8aDRoAGgAyAQRIAlAuYAGiAS0IiggSGwoZIAFKFQoQNyAZFBUPIRobHRwYGhoWEhD0AyILEgAqB0lSWlhTT1k%3D&uc=46,0.5805204460966543,0.1885140225960967,0.2194352574260958,1.0837609767913818,0.4849658340215683,90,0.0055633573792874,0.0095375012606382,0.0840601995587349,True,1,39,7,0,0,1,52,11,0,0
fc61c9a6e8e6f2f7fcb401cb89f09aaa,,I DIDN’T MEAN IT BUT IM DYING - loudly crying faceloudly crying face,https://cf-st.sc-cdn.net/a/izFuC94R34KSwRYmYhalM.1034.IRZXSOY?mo=Gk4aDRoAGgAyAQFIBFAuYAGiATwIiggSKgooIAFKFgoRPyQsLiIkISkxIScbKRgUFy8Q9ANaAxD5VloHCOFAEP_UJSILEgAqB0lSWlhTT1k%3D&uc=46,0.3462962238309528,2.952201215068946,1.6656016355069905,5.917059421539307,2.7531336545944214,90,0.000856471247971,0.0014831307344138,0.0098444717004895,True,0,0,0,0,0,1,68,13,0,0
